"","X1","Tissue","Repository","Voucher.Number","NumberSpecimens","Genus.highertaxon","species","X","X.1","X.2","modifier","Old_ID","seq.d.","Tissue.used.up.in.extraction.","Loc_label","Locality","Locality2","Notes","Tissue.1","lat","long","depth","depth2","date","collector","preservative","sample.number","Collection.method"
"565","457","MOLAF_0456","NMV","F110511","","Trachythyone","candida",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"566","458","MOLAF_0457","NMV","F110511","","Trachythyone","candida",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"567","459","MOLAF_0458","NMV","F121909","","Taeniogyrus","roebucki",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"568","460","MOLAF_0459","NMV","F126877","","Taeniogyrus","roebucki",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"569","461","MOLAF_0460","NMV","F121910","","Taeniogyrus","roebucki",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"570","462","MOLAF_0461","NMV","F125372","","Trochodota","epiphyka",NA,"","","","","16S_only","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"571","463","MOLAF_0462","NMV","F125373","","Trochodota","epiphyka",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"572","464","MOLAF_0463","NMV","F125374","","Trochodota","epiphyka",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"573","465","MOLAF_0464","NMV","F157396","","Paracaudina","australis",NA,"","","","","16S_only","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"574","466","MOLAF_0465","NMV","F151853","","Paracaudina","n_sp",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"575","467","MOLAF_0466","NMV","F151852","","Psolidiella","hickmani",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"576","468","MOLAF_0467","NMV","F151856","","Psolidiella","hickmani",NA,"","","","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"577","469","MOLAF_0468","NMV","F151848","","Thyone","okeni",NA,"","","cf","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"578","470","MOLAF_0469","NMV","F151855","","Thyone","nigra",NA,"","","cf","","COI","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"579","471","MOLAF_0470","NMV","F151849","","Chiridota","gigas",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"580","472","MOLAF_0471","NMV","F157401","","Cucuvitrum","rowei",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"581","473","MOLAF_0472","NMV","F157402","","Lipotrapeza","sp",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"582","474","MOLAF_0473","NMV","F157403","","Lipotrapeza","sp",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"583","475","MOLAF_0474","NMV","F157404","","Taeniogyrus","roebucki",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"584","476","MOLAF_0475","NMV","F157405","","Psolidiella","hickmani",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"585","477","MOLAF_0476","NMV","F157406","","Lipotrapeza","vestiens",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"586","478","MOLAF_0477","NMV","F157407","","Pentocnus","bursatus",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"587","479","MOLAF_0478","NMV","F157408","","Australostichopus","mollis",NA,"","","","","not_seq","","Victoria","rocky and soft sediment shallows of the coast of Victoria, Australia","","","","","","","","","","","",""
"588","480","MOLAF_0479","NMV","F104994","","Trachythyone","bouvetensis",NA,"","","","","COI","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"589","481","MOLAF_0480","NMV","F104994","","Trachythyone","bouvetensis",NA,"","","","","not_seq","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"590","482","MOLAF_0481","NMV","F104801","","Trachythyone","bouvetensis",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"591","483","MOLAF_0482","NMV","F104801","","Trachythyone","bouvetensis",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"592","484","MOLAF_0483","NMV","F104856","","Trachythyone","bouvetensis",NA,"","","","","COI","","SShetlands","Aspland Island","","","","","","","","","","","",""
"593","485","MOLAF_0484","NMV","F105015","","Trachythyone","bouvetensis",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"594","486","MOLAF_0485","NMV","F105015","","Trachythyone","bouvetensis",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"595","487","MOLAF_0486","NMV","F104991","","Trachythyone","bouvetensis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"596","488","MOLAF_0487","NMV","F104862","","Trachythyone","bouvetensis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"597","489","MOLAF_0488","NMV","F104887","","Trachythyone","bouvetensis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"598","490","MOLAF_0489","NMV","F160030","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","SShetlands","Aspland Island","","","","","","","","","","","",""
"599","491","MOLAF_0490","NMV","F104827","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","SShetlands","South Shetland Islands","","","","","","","","","","","",""
"600","492","MOLAF_0491","NMV","F104993","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"601","493","MOLAF_0492","NMV","F104993","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"602","494","MOLAF_0493","NMV","F105000","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"603","495","MOLAF_0494","NMV","F104865","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"604","496","MOLAF_0495","NMV","F157414","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"605","497","MOLAF_0496","NMV","F160029","","Psolidiella","mollis",NA,"","","","Pseudocolochirus","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"606","498","MOLAF_0497","NMV","F104891","","Psolicrux","coatsi",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"607","499","MOLAF_0498","NMV","F104838","","Psolicrux","coatsi",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"608","500","MOLAF_0499","NMV","F104989","","Psolicrux","coatsi",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"609","501","MOLAF_0500","NMV","F160026","","Psolicrux","coatsi",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"610","502","MOLAF_0501","NMV","F105017","","Cladodactyla","crocea",NA,"","","","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"611","503","MOLAF_0502","NMV","F105017","","Cladodactyla","crocea",NA,"","","","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"612","504","MOLAF_0503","NMV","F105002","","Cladodactyla","crocea",NA,"","","","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"613","505","MOLAF_0504","NMV","F106967","","Cladodactyla","crocea",NA,"","","","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"614","506","MOLAF_0505","NMV","F104998","","Parathyonidium","incertum",NA,"","","","","COI","","SGeorgia","South Georgia","","","","","","","","","","","",""
"615","507","MOLAF_0506","NMV","F104843","","Neopsolidium","convergens",NA,"","","","","not_seq","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"616","508","MOLAF_0507","NMV","F104820","","Pseudocnus","dubiosus",NA,"","","leoninus","","COI","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"617","509","MOLAF_0508","NMV","F106960","","Pseudocnus","dubiosus",NA,"","","leoninus","","COI","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"618","510","MOLAF_0509","NMV","F106962","","Pseudocnus","dubiosus",NA,"","","leoninus","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"619","511","MOLAF_0510","NMV","F161500","","Pseudocnus","dubiosus",NA,"","","leoninus","","COI","","Falkland","Falkland Islands","","","","","","","","","","","",""
"620","512","MOLAF_0511","NMV","F106964","","Pseudocnus","perrieri",NA,"","","","","COI","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"621","513","MOLAF_0512","NMV","F104844","","Pseudocnus","perrieri",NA,"","","","","COI","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"622","514","MOLAF_0513","NMV","F104798","","Pseudocnus","perrieri",NA,"","","","","not_seq","","SGeorgia","South Georgia","","","","","","","","","","","",""
"623","515","MOLAF_0514","NMV","F104844","","Pseudocnus","perrieri",NA,"","","","","COI","","Falkland","Burdwood Bank","","","","","","","","","","","",""
"624","516","MOLAF_0515","NMV","F104821","","Psolus","charcoti",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"625","517","MOLAF_0516","NMV","F104828","","Psolus","charcoti",NA,"","","","","COI","","SShetlands","King George Island","","","","","","","","","","","",""
"626","518","MOLAF_0517","NMV","F104814","","Psolus","charcoti",NA,"","","","","COI","","SShetlands","Aspland Island","","","","","","","","","","","",""
"627","519","MOLAF_0518","NMV","F104888","","Cucamba","psolidiformis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"628","520","MOLAF_0519","NMV","F104988","","Cucamba","psolidiformis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"629","521","MOLAF_0520","NMV","F160034","","Cucamba","psolidiformis",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"630","522","MOLAF_0521","NMV","F104885","","Cucamba","psolidiformis",NA,"","","","","COI","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"631","523","MOLAF_0522","NMV","F105005","","Cucumaria","psolidiformis",NA,"","","","","not_seq","","Falkland","Falkland Islands","","","","","","","","","","","",""
"632","524","MOLAF_0523","NMV","F104811","","Cucumaria","georgiana",NA,"","","","","not_seq","","SShetlands","Aspland Island","","","","","","","","","","","",""
"633","525","MOLAF_0524","NMV","F104811","","Cucumaria","georgiana",NA,"","","","","COI","","SShetlands","Aspland Island","","","","","","","","","","","",""
"634","526","MOLAF_0525","NMV","F160027","","Cucumaria","attenuata",NA,"","","","","COI","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"635","527","MOLAF_0526","NMV","F104884","","Heterocucumis","steineni",NA,"","","","","not_seq","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"636","528","MOLAF_0527","NMV","F104823","","Heterocucumis","steineni",NA,"","","","","not_seq","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"637","529","MOLAF_0528","NMV","F104999","","Heterocucumis","steineni",NA,"","","","","not_seq","","SGeorgia","South Georgia","","","","","","","","","","","",""
"638","530","MOLAF_0529","NMV","F160032","","Heterocucumis","steineni",NA,"","","","","not_seq","","SGeorgia","South Georgia","","","","","","","","","","","",""
"639","531","MOLAF_0530","NMV","F104818","","Heterocucumis","steineni",NA,"","","","","not_seq","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"640","532","MOLAF_0531","NMV","F104818","","Heterocucumis","steineni",NA,"","","","","not_seq","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"641","533","MOLAF_0532","NMV","F104818","","Heterocucumis","steineni",NA,"","","","","not_seq","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"642","534","MOLAF_0533","NMV","F104987","","Heterocucumis","steineni",NA,"","","","","not_seq","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"643","535","MOLAF_0534","NMV","F160033","","Heterocucumis","steineni",NA,"","","","","not_seq","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"644","536","MOLAF_0535","NMV","F104886","","Heterocucumis","steineni",NA,"","","","","not_seq","","SSandwich","South Sandwich Islands","","","","","","","","","","","",""
"645","537","MOLAF_0536","NMV","F104889","","Staurocucumis","liouvillei",NA,"","","","","poor COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
"646","538","MOLAF_0537","NMV","F160028","","Staurocucumis","liouvillei",NA,"","","","","COI","","Bouvet","Bouvet Island","","","","","","","","","","","",""
